Date,단기채로그,중기채로그,ksp로그,iau로그,dbc로그,vnq로그,nsd로그,상승,코스피
2007-12-10,0.00043583111757605764,0.0002798306470754852,-0.014528654986522227,0.016614541246262604,-0.0006475756703978597,0.021232138422393465,0.0402278483152525,0,1906.4200439453125
2007-12-11,0.00013710182899728807,-8.81533101892984e-05,0.009735142037851752,-0.014459266697301132,0.00870826705349792,-0.05418009791540834,-0.041320073666240464,0,1925.0699462890625
2007-12-12,0.00011605496411348781,0.0009598648241926355,0.0012355576344500463,0.01881872420147257,0.026930215658420575,-0.0033705740969409703,-0.00812021587865619,0,1927.449951171875
2007-12-13,0.00018752682759348716,0.00266320848002799,-0.0060103615859707915,-0.019198708062619918,-0.01068528099501398,-0.011421342754167618,0.028458244412522316,0,1915.9000244140625
2007-12-14,0.000127743092875221,-0.00034020691013658677,-0.01094224968595725,-0.003426610357419868,-0.006975271096540947,-0.025469136306823348,0.0012844296885012874,0,1895.050048828125
2007-12-17,0.0002980619049672839,-0.00013686697113435287,-0.029577537621650052,-0.006504725122472799,-0.004902739606805984,-0.03137864629341802,0.0017097862428241406,0,1839.8199462890625
2007-12-18,0.00011514854377914219,-0.00031707957970361633,0.011698770871674036,0.01435582246419731,-0.004268628274616493,0.015326984704500557,-0.026835680526894112,0,1861.469970703125
2007-12-19,0.0,0.0,0.0,0.0015124888061381903,0.009497368458239563,0.01014239053177235,0.019763928353091487,0,1861.469970703125
2007-12-20,0.00039954272567399585,0.001337357019165708,-0.009228729308209616,-0.008093130891317912,-0.004246319644976904,-0.004176562522342664,0.0267362349734106,0,1844.3699951171875
2007-12-21,9.951680845077249e-05,0.00017270664868540564,0.018239978593128647,0.01774416022943459,0.011715085075683973,0.01943053216360946,0.019490194142175454,0,1878.3199462890625
2007-12-24,0.00044448139649944096,0.00025867412542623924,0.021671359291843828,0.0008727597739470738,0.007413396257537563,0.03187879550636907,0.005937152045720762,0,1919.469970703125
2007-12-26,0.00029965415465049716,0.0008643117821556245,-0.006664618008212386,0.017787036372361786,0.011811805783451756,-0.016759376963297434,0.020406959609956754,0,1906.719970703125
