거래일,단기채,중기채,장기채,kospi_pct,단기채누적,중기채누적,장기채누적,kospi누적
2002-01-03,0.00015304378833374356,0.00016499798619909098,0.0001946908003882556,0.003738188840609613,0.00015304378833374356,0.00016499798619909098,0.0001946908003882556,0.003738188840609613
2002-01-04,0.00032559541926123085,0.0009085667593647763,0.0023100011518109075,0.027567820135777854,0.0004786392075949744,0.0010735647455638673,0.002504691952199163,0.03130600897638747
2002-01-07,0.00041529598668623916,0.0009192505488427921,0.0023592188734350653,0.005028620339164291,0.0008939351942812135,0.0019928152944066594,0.0048639108256342285,0.03633462931555176
2002-01-08,8.484967661259748e-05,-0.00017,-0.0005932620025818965,-0.02224942779581629,0.000978784870893811,0.0018228152944066594,0.004270648823052332,0.014085201519735469
2002-01-09,0.0001239130446754184,0.000499,0.0005415751776972347,0.022932658282976748,0.0011026979155692293,0.0023218152944066593,0.004812224000749567,0.037017859802712216
2002-01-10,0.00021795668260854177,0.000497,0.0013726161829717962,-0.03110655792232675,0.001320654598177771,0.0028188152944066593,0.006184840183721363,0.005911301880385467
2002-01-11,0.0005294235045465716,0.001664,0.0037675715834673165,-0.0011946775057330994,0.0018500781027243427,0.004482815294406659,0.00995241176718868,0.004716624374652367
2002-01-14,0.0002669532038444857,0.000324,-0.001305143798660695,0.022918499780026247,0.0021170313065688286,0.004806815294406659,0.008647267968527985,0.027635124154678614
2002-01-15,0.00046899999999999996,0.0010590613867646663,0.0014466633158965838,-0.034124968079244145,0.0025860313065688284,0.005865876681171325,0.01009393128442457,-0.00648984392456553
2002-01-16,0.00021700000000000002,-0.00019720765255177038,0.0010380916264876446,-0.01070076811755527,0.0028030313065688286,0.005668669028619555,0.011132022910912214,-0.0171906120421208
2002-01-17,0.000258,0.0007054763607566677,0.0009725565878806533,0.0035867501230746335,0.0030610313065688286,0.006374145389376223,0.012104579498792867,-0.013603861919046167
2002-01-18,0.000215,0.00016271156198218858,0.0003128658521984824,-0.007049754730203195,0.0032760313065688285,0.006536856951358411,0.01241744535099135,-0.020653616649249362
2002-01-21,0.0003786928620844474,0.0005072694196647388,0.00037829849279874924,0.012534052253447614,0.003654724168653276,0.00704412637102315,0.012795743843790099,-0.008119564395801748
2002-01-22,-4.195985399658193e-05,-0.0006049686366341945,-0.002537172020145933,0.009772077786296851,0.003612764314656694,0.006439157734388956,0.010258571823644166,0.0016525133904951028
2002-01-23,0.00024202473020606036,0.00042685354653273204,0.0005808972436715432,0.02520845988182674,0.0038547890448627545,0.006866011280921688,0.01083946906731571,0.026860973272321842
2002-01-24,0.00034164570598550623,-0.0003705603510559092,-0.0014815683611286016,0.02031994829118533,0.004196434750848261,0.006495450929865779,0.009357900706187108,0.04718092156350717
2002-01-25,0.00021897676144313908,-0.00010765413436353695,-0.00056160674790733,0.022396431352364354,0.0044154115122914,0.006387796795502242,0.008796293958279777,0.06957735291587153
2002-01-28,4.281027927262755e-05,-0.00020110371871747275,-0.0011658741033501892,0.0071771570196728085,0.004458221791564027,0.006186693076784769,0.0076304198549295875,0.07675450993554433
2002-01-29,0.00029755466452029096,0.0006561590072267993,0.0008213157063851578,-0.007959089510919726,0.004755776456084318,0.006842852084011568,0.008451735561314745,0.06879542042462461
2002-01-30,0.0002574695482566146,0.0008737898116284236,0.0016813067986786348,-0.03175587509528044,0.005013246004340932,0.007716641895639991,0.010133042359993379,0.03703954532934417
2002-01-31,0.0003438565251595578,0.0008292736724648639,0.0015885242723549743,-0.0018413503235705786,0.005357102529500489,0.008545915568104854,0.011721566632348353,0.03519819500577359
2002-02-01,0.00041893030555377616,0.0015753961286110898,0.002596796234303711,-0.007552769125884096,0.005776032835054266,0.010121311696715945,0.014318362866652064,0.027645425879889496
2002-02-04,0.000257501073112499,0.00028065984722897496,0.00023217947336489245,-0.016446216427359106,0.006033533908166765,0.01040197154394492,0.014550542340016957,0.01119920945253039
2002-02-05,0.0001684903400480339,0.00033704051642353933,0.00019673887733577812,0.01328384985141251,0.006202024248214799,0.01073901206036846,0.014747281217352736,0.0244830593039429
2002-02-06,0.00014653962446754937,0.00020291246593454434,0.00018992805290314743,0.0022164857888120615,0.006348563872682348,0.010941924526303003,0.014937209270255884,0.02669954509275496
2002-02-07,0.00038739306750432026,0.0012160440384896272,0.0025079868033413117,-0.01866361000606831,0.0067359569401866685,0.012157968564792631,0.017445196073597194,0.008035935086686652
2002-02-08,4.751794518559701e-05,-0.00036603966180403494,-0.0013522493172056873,0.01642137664729071,0.006783474885372265,0.011791928902988595,0.016092946756391505,0.02445731173397736
2002-02-14,0.00048553922321939815,-6.193999588209674e-05,-0.0016197509565455002,0.07641348727793851,0.007269014108591663,0.0117299889071065,0.014473195799846005,0.10087079901191587
2002-02-15,0.00014453529038665775,-1.0441933557555222e-05,0.00019130658411027572,-0.015813007108945065,0.007413549398978321,0.011719546973548944,0.014664502383956281,0.0850577919029708
2002-02-18,0.000257,0.0004986462476572644,0.0004988211785010833,0.008652484079684442,0.007670549398978321,0.012218193221206208,0.015163323562457365,0.09371027598265524
2002-02-19,0.0001274989220701168,0.00016223756363460196,0.00031257194728206804,-0.01024836468995538,0.007798048321048438,0.01238043078484081,0.015475895509739433,0.08346191129269986
2002-02-20,0.0005919504215599709,0.0009320113712674039,0.0012630152300766105,-0.006877420839352166,0.008389998742608408,0.013312442156108214,0.016738910739816044,0.0765844904533477
2002-02-21,0.00015998933649580014,0.00033340779482456736,0.000572747662682405,0.01381147910257563,0.008549988079104209,0.013645849950932782,0.01731165840249845,0.09039596955592333
2002-02-22,0.00013953298306289746,0.00016098325200856423,0.0001900699219941534,0.005561057362687638,0.008689521062167107,0.013806833202941347,0.0175017283244926,0.09595702691861097
2002-02-25,0.00044240679719877423,0.0013879299906940845,0.002288566351077463,-0.0006565656565656885,0.009131927859365882,0.01519476319363543,0.019790294675570065,0.09530046126204528
2002-02-26,0.0001720209944984503,0.0008532177887310133,0.000570056713501509,0.012204983069692199,0.009303948853864333,0.016047980982366445,0.020360351389071572,0.10750544433173748
2002-02-27,0.00015598945304988365,0.0003286648007129779,0.0008112469870239933,0.026175200339516147,0.009459938306914216,0.016376645783079423,0.021171598376095564,0.13368064467125362
2002-02-28,0.0003244421222440595,0.0011798000929665313,0.0025877045894590524,-0.0025787303402221573,0.009784380429158275,0.017556445876045955,0.02375930296555462,0.13110191433103147
2002-03-04,0.00020507714368213633,-0.0011281149534735583,-0.004117178936076569,0.01734167489847449,0.009989457572840412,0.0164283309225724,0.01964212402947805,0.14844358922950596
2002-03-05,0.00023199787821472036,-0.00017786826833124985,0.0001975357416400484,0.009278239292264567,0.010221455451055133,0.016250462654241148,0.019839659771118096,0.15772182852177052
2002-03-06,1.959437566213791e-05,-0.0011861687071360782,-0.0024732585635378604,0.0013183680741135628,0.010241049826717271,0.01506429394710507,0.017366401207580234,0.1590401965958841
2002-03-07,0.00012542744433740466,0.0001612375520872701,0.00019246080767086997,-0.016155433776955275,0.010366477271054676,0.015225531499192339,0.017558862015251104,0.1428847628189288
2002-03-08,5.308530965907004e-05,-0.0011400261533893359,-0.0023391851168102005,-0.005027488425926041,0.010419562580713746,0.014085505345803002,0.015219676898440903,0.13785727439300277
2002-03-11,0.00022653149465512294,0.00036662218242992955,0.0005030613749025911,0.0021205181334593703,0.01064609407536887,0.014452127528232932,0.015722738273343494,0.13997779252646214
2002-03-12,0.00012149890663254087,0.00016323730445857263,0.00019438192054076087,0.022986143019515737,0.01076759298200141,0.014615364832691505,0.015917120193884256,0.16296393554597788
2002-03-13,6.151858081803785e-05,-0.0009992380304200631,-0.0030562973472854716,0.0036641726652719697,0.010829111562819448,0.013616126802271441,0.012860822846598785,0.16662810821124985
2002-03-14,1.949890291656241e-05,-0.000332033042767073,-0.0004495858678613064,0.009103435280816807,0.01084861046573601,0.013284093759504368,0.012411236978737479,0.17573154349206666
2002-03-15,6.401754906540455e-05,-0.0002908929919001861,-0.001236846771796515,0.0040846812781552,0.010912628014801414,0.012993200767604181,0.011174390206940964,0.17981622477022186
2002-03-18,0.00021700000000000002,0.00016954269024300122,0.0008026567832993333,0.010867543818866565,0.011129628014801414,0.013162743457847183,0.011977046990240298,0.19068376858908842
2002-03-19,-0.00020500000000000002,-0.0016025307598881273,-0.004038376400388413,0.023306619447861943,0.010924628014801414,0.011560212697959055,0.007938670589851884,0.21399038803695036
2002-03-20,-0.00046300000000000003,0.0005096292913252565,0.0010639139876394929,-0.0028090518888065352,0.010461628014801414,0.012069841989284312,0.009002584577491377,0.21118133614814383
2002-03-21,6.8e-05,5.5588286944057135e-05,0.0002662866130498887,-0.0020732861585613938,0.010529628014801415,0.01212543027622837,0.009268871190541265,0.20910804998958243
2002-03-22,0.000166,0.00016974587539093867,5.886204099150444e-05,0.011675172756424823,0.010695628014801414,0.012295176151619309,0.00932773323153277,0.22078322274600726
2002-03-25,0.00033,0.0006294623276148337,0.0008728506698498599,-0.01849371637759778,0.011025628014801414,0.012924638479234142,0.01020058390138263,0.20228950636840948
2002-03-26,7.1e-05,-0.0006533762567507773,-0.0008741312034927879,0.0018421441648377446,0.011096628014801414,0.012271262222483365,0.009326452697889842,0.20413165053324722
2002-03-27,0.00016400000000000003,0.00017149155765375126,0.0005812274288364076,0.024323802821697438,0.011260628014801414,0.012442753780137115,0.00990768012672625,0.22845545335494466
2002-03-28,0.000225,0.0003336613628717744,0.00230211717553966,-0.010848126232741673,0.011485628014801413,0.01277641514300889,0.01220979730226591,0.217607327122203
2002-03-29,0.000162,0.00020811565908481996,0.0006411585352374978,0.0032598832715338144,0.011647628014801414,0.01298453080209371,0.012850955837503408,0.2208672103937368
2002-04-01,-0.000118,-0.0006604397094637899,-0.0014592384274674328,-0.022052747939882544,0.011529628014801414,0.01232409109262992,0.011391717410035975,0.19881446245385426
2002-04-02,1.8e-05,-0.0007898166591704375,-0.0020797397690512347,0.03369375335396141,0.011547628014801414,0.011534274433459482,0.00931197764098474,0.23250821580781567
2002-04-03,0.000166,-0.0001939203943144315,0.0009691064383956027,0.014635385600989759,0.011713628014801414,0.01134035403914505,0.010281084079380342,0.24714360140880542
2002-04-04,0.000195,1.4814804290096276e-05,-0.0002501201626408511,-0.0006314024755331715,0.011908628014801415,0.011355168843435147,0.01003096391673949,0.24651219893327225
2002-04-08,0.00041099999999999996,0.0008287404845052076,0.001334372913417808,-0.01886689687476162,0.012319628014801414,0.012183909327940355,0.011365336830157299,0.22764530205851063
2002-04-09,8e-05,-0.00030028431027659294,-0.0012611568740294324,-0.013345324140381365,0.012399628014801415,0.011883625017663763,0.010104179956127866,0.21429997791812927
2002-04-10,0.000243,0.0003715360941158301,0.002571626040036365,-0.036729044527214816,0.012642628014801415,0.012255161111779593,0.012675805996164231,0.17757093339091445
2002-04-11,0.000134,5.344114645293832e-05,-5.985576743637601e-05,0.007978692335548931,0.012776628014801415,0.012308602258232531,0.012615950228727855,0.18554962572646339
2002-04-12,0.00026700000000000004,0.0008074129703470438,0.0022104946712738034,0.014869156062397249,0.013043628014801415,0.013116015228579575,0.014826444900001658,0.20041878178886063
2002-04-15,0.000292,0.00047075847509844636,0.0004712433952658843,0.021228973723577793,0.013335628014801416,0.013586773703678022,0.015297688295267542,0.22164775551243843
2002-04-16,0.000107,-0.00034159121749214656,-0.0018201826697816865,0.007838708234557457,0.013442628014801415,0.013245182486185876,0.013477505625485855,0.22948646374699588
2002-04-17,0.000259,5.046683900809761e-05,5.975436372347929e-07,0.032420197716606314,0.013701628014801416,0.013295649325193974,0.013478103169123089,0.2619066614636022
2002-04-18,0.00023,0.0006097465301175011,0.0009645328101700457,0.007630224285606779,0.013931628014801415,0.013905395855311475,0.014442635979293135,0.269536885749209
