Date,Date,단기채로그,중기채로그,ksp로그,iau로그,dbc로그,vnq로그,nsd로그,상승,코스피,유동성기법,레버리지기법,그레이엄기법,린치기법,버핏기법,삼대투자기법,성장성기법,수익성기법,시장가치기법,활동성기법,단기채w,중기채w,kspw,iauw,dbcw,vnqw,nsdw,금액,kospi,유동성추이,레버리지추이,성장성추이,수익성추이,시장가치추이,활동성추이,그레이엄추이,린치추이,버핏추이,삼대투자추이
2018-12-21,2018-12-21,5.56334943428993e-05,-0.0010054207569556,0.000664727163226,-0.0049751694580222,-0.0087808506484243,-0.0140162743005864,-0.0186895596661242,0.0,2061.48999023437,0.000664727163226,0.000664727163226,0.000664727163226,0.000664727163226,0.000664727163226,0.000664727163226,0.000664727163226,0.000664727163226,0.000664727163226,0.000664727163226,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10169.827494514713,10657.656353577782,10159.024978240164,10035.363290280942,10188.124961105723,10015.145490206178,10117.892077913157,9958.585751683177,10209.623950433548,10124.763547557315,10035.857681464564
2018-12-24,2018-12-24,0.0001617556731208,8.74248243629693e-05,-0.0031482987106015,0.0099256306001929,-0.0111261986197237,-0.0362730812715161,-0.0353294579732397,0.0,2055.01000976562,-0.0031482987106015,-0.0031482987106015,-0.0031482987106015,-0.0031482987106015,-0.0031482987106015,-0.0031482987106015,-0.0031482987106015,-0.0031482987106015,-0.0031482987106015,-0.0031482987106015,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10115.137442037514,10600.342914822257,10104.393018211658,9981.396342929156,10133.336510754161,9961.287267662914,10063.481317357171,9905.03168917307,10154.719885450848,10070.315834453646,9981.888075436433
2018-12-26,2018-12-26,0.0001128417965166,0.0010830490964899,-0.0132256973698909,-0.0008233244782269,0.0219940189324217,0.0329067542964365,0.0323060356189968,0.0,2028.01000976562,-0.0132256973698909,-0.0132256973698909,-0.0132256973698909,-0.0132256973698909,-0.0132256973698909,-0.0132256973698909,-0.0132256973698909,-0.0132256973698909,-0.0132256973698909,-0.0132256973698909,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10182.79081262678,10671.241499413836,10171.974526555745,10048.15520900053,10201.111602708788,10027.91163761607,10130.789194771853,9971.279803289754,10222.637996457968,10137.669423369587,10048.650230376767
2018-12-27,2018-12-27,3.55327887966439e-05,-8.06553237726603e-05,0.0002119743358903,0.0057494773352089,-0.0095629748513448,-0.000134944250643,0.0177551755903682,0.0,2028.43994140625,0.0002119743358903,0.0002119743358903,0.0002119743358903,0.0002119743358903,0.0002119743358903,0.0002119743358903,0.0002119743358903,0.0002119743358903,0.0002119743358903,0.0002119743358903,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10200.972484679074,10690.2953145126,10190.136885811598,10066.096485228463,10219.325987069835,10045.816768352768,10148.878016408244,9989.083816223052,10240.890816827257,10155.770529856203,10066.592390479907
2018-12-28,2018-12-28,4.2283219773509e-05,-0.0001877570559756,0.0061925051758384,0.0049020047835184,-0.0082701913355291,0.0032322717006927,-0.0019849424076214,0.0,2041.0400390625,0.0061925051758384,0.0061925051758384,0.0061925051758384,0.0061925051758384,0.0061925051758384,0.0061925051758384,0.0061925051758384,0.0061925051758384,0.0061925051758384,0.0061925051758384,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10208.73659108077,10698.43185153513,10197.892745083655,10073.757935573363,10227.10406258532,10053.462783514418,10156.6024729633,9996.686651121498,10248.68530564383,10163.500232402059,10074.254218265403
2019-01-02,2019-01-02,0.0001927268728216,0.0008932274813506,-0.015324778939366,0.0008133574112316,0.0027567386460169,-0.0219641020628449,-0.0070125703395076,0.0,2010.0,-0.015324778939366,-0.015324778939366,-0.015324778939366,-0.015324778939366,-0.015324778939366,-0.015324778939366,-0.015324778939366,-0.015324778939366,-0.015324778939366,-0.015324778939366,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10177.716036286405,10665.923294917628,10166.905140705432,10043.147530726732,10196.027695874258,10022.914048088962,10125.740334369933,9966.310437252474,10217.543361559225,10132.61713408241,10043.642305400192
2019-01-03,2019-01-03,9.69912250514681e-05,0.0001227555003406,-0.0081425376955506,0.0089033090356851,0.0082248433601215,0.006967055860481,-0.0272820889584641,0.0,1993.69995117187,-0.0081425376955506,-0.0081425376955506,-0.0081425376955506,-0.0081425376955506,-0.0081425376955506,-0.0081425376955506,-0.0081425376955506,-0.0081425376955506,-0.0081425376955506,-0.0081425376955506,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10178.140899446487,10666.3685380213,10167.32955257062,10043.566776398535,10196.453323444499,10023.332449125159,10126.163027832916,9966.726475402058,10217.969887289102,10133.040114613614,10044.061571726092
2019-01-04,2019-01-04,8.50825288480905e-05,0.0004530980426249,0.0082669080706878,-0.0072786535863444,0.0135595496053713,0.0116390874531839,0.0389422403226209,0.0,2010.25,0.0082669080706878,0.0082669080706878,0.0082669080706878,0.0082669080706878,0.0082669080706878,0.0082669080706878,0.0082669080706878,0.0082669080706878,0.0082669080706878,0.0082669080706878,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10229.027411599214,10719.69598726746,10218.162012442132,10093.780473366685,10247.431390174388,10073.444982791398,10176.789672037099,10016.556002515506,10269.055527975608,10183.701141419051,10094.277742467077
2019-01-07,2019-01-07,0.0001909316653527,-0.0002092706767111,0.0132681234105387,0.0024321606276105,0.0073801212110664,0.0097744688293586,-0.0264605628985119,0.0,2037.09997558593,0.0132681234105387,0.0132681234105387,0.0132681234105387,0.0132681234105387,0.0132681234105387,0.0132681234105387,0.0132681234105387,0.0132681234105387,0.0132681234105387,0.0132681234105387,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10236.196819560071,10727.209299203834,10225.323804969372,10100.855088300146,10254.613697272689,10080.505344812815,10183.922467165588,10023.576491703301,10276.252991184012,10190.838780717142,10101.352705930743
2019-01-08,2019-01-08,7.0862209668121e-05,5.902470157082e-08,-0.0058241812091477,-0.0024321606276105,0.0099767699175896,0.0204424532985516,-0.0028856059418762,0.0,2025.27001953125,-0.0058241812091477,-0.0058241812091477,-0.0058241812091477,-0.0058241812091477,-0.0058241812091477,-0.0058241812091477,-0.0058241812091477,-0.0058241812091477,-0.0058241812091477,-0.0058241812091477,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10251.849247711578,10743.612546990269,10240.959606918523,10116.300561978054,10270.294287138968,10095.919701181876,10199.494961279146,10038.90379671933,10291.966670243393,10206.421850741152,10116.79894052839
2019-01-09,2019-01-09,8.3620596985412e-05,0.0002198587592783,0.0192867271489749,0.0056657900161041,0.0196598702592667,-0.0014370947981641,0.0048885382408334,0.0,2064.7099609375,0.0192867271489749,0.0192867271489749,0.0192867271489749,0.0192867271489749,0.0192867271489749,0.0192867271489749,0.0192867271489749,0.0192867271489749,0.0192867271489749,0.0192867271489749,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10298.225712659305,10792.213609945684,10287.286810212832,10162.063843028835,10316.754192225522,10141.59078498575,10245.63459025017,10084.31695670567,10338.5246150583,10252.592814999945,10162.564476102702
2019-01-10,2019-01-10,5.77425965069267e-05,0.0004673167265636,-0.0006927980451507,-0.0056657900161041,-0.002599108227189,0.0135048284053,0.0072266856133342,0.0,2063.28002929687,-0.0006927980451507,-0.0006927980451507,-0.0006927980451507,-0.0006927980451507,-0.0006927980451507,-0.0006927980451507,-0.0006927980451507,-0.0006927980451507,-0.0006927980451507,-0.0006927980451507,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10304.680340783749,10798.977855305555,10293.734582151621,10168.433128856681,10323.220433461647,10147.947238896726,10252.056255789865,10090.637513048161,10345.004501361778,10259.018841752379,10168.934075712785
2019-01-11,2019-01-11,5.04986312925836e-05,-0.0002401787484593,0.0059388839389287,0.0016220975079366,-0.0032583822921705,0.0028337646001022,0.0018602820326565,0.0,2075.57006835937,0.0059388839389287,0.0059388839389287,0.0059388839389287,0.0059388839389287,0.0059388839389287,0.0059388839389287,0.0059388839389287,0.0059388839389287,0.0059388839389287,0.0059388839389287,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10313.429391048556,10808.146582227697,10302.474339067261,10177.06650025847,10331.985224942811,10156.56321702914,10260.760626283001,10099.204833128551,10353.787788312839,10267.729123735495,10177.567872436763
2019-01-14,2019-01-14,0.0001801944637787,0.0003522216052882,-0.0053380843570662,0.0024281463103585,-0.0085218699392308,-0.0033498184029623,-0.0021087275545772,0.0,2064.52001953125,-0.0053380843570662,-0.0053380843570662,-0.0053380843570662,-0.0053380843570662,-0.0053380843570662,-0.0053380843570662,-0.0053380843570662,-0.0053380843570662,-0.0053380843570662,-0.0053380843570662,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10302.887077452056,10797.098572264524,10291.943223646369,10166.66357583148,10321.423943705913,10146.181250911299,10250.27215032031,10088.881498339588,10343.204220651944,10257.233524624658,10167.164435510727
2019-01-15,2019-01-15,5.26371173297235e-05,0.0002919911671384,0.0156957892168225,-0.0016180831906846,0.0078689428096518,0.0095043691429959,0.0063129882527643,0.0,2097.17993164062,0.0156957892168225,0.0156957892168225,0.0156957892168225,0.0156957892168225,0.0156957892168225,0.0156957892168225,0.0156957892168225,0.0156957892168225,0.0156957892168225,0.0156957892168225,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10333.965414520115,10829.66768287045,10322.988548921247,10197.330998961716,10352.558196652048,10176.786889748159,10281.191776104057,10119.31429426252,10374.404173123197,10288.17414917656,10197.833369468543
2019-01-16,2019-01-16,5.38197450037358e-05,-3.621644461127e-05,0.0042443897835644,0.0032336293884935,0.0052117709153591,0.0070058884362662,0.0234159196301906,0.0,2106.10009765625,0.0042443897835644,0.0042443897835644,0.0042443897835644,0.0042443897835644,0.0042443897835644,0.0042443897835644,0.0042443897835644,0.0042443897835644,0.0042443897835644,0.0042443897835644,0.28864396,0.19826971,0.07593839,0.1808192,0.08332544,0.087186225,0.08581713,10000,10375.28704137743,10872.971435982641,10364.26628343655,10238.106276367578,10393.954169026758,10217.480019016206,10322.302381102187,10159.77761231581,10415.887499311462,10329.312674048922,10238.610655664428
